id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
58969,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,486500,3.375,0.3625,2460.88,180.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1u,10980.0,exp,833,cib,45-54,to_inst,70.7122093,north,direct,0,46.0
89759,2019,cf,sex not available,nopre,type2,p3,l1,nopc,b/c,96500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,108000.0,sb,pr,home,1u,2100.0,exp,620,cib,<25,to_inst,89.35185185,south,direct,1,51.0
138842,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,116500,5.375,1.2589,3530.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1u,1740.0,exp,571,cib,>74,to_inst,73.73417722,north,direct,0,38.0
83445,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.875,0.1698,6060.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1u,11460.0,crif,777,exp,25-34,not_inst,88.15406977,north,direct,0,36.0
42392,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.18,-0.028,0.0,300.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1u,6360.0,crif,848,exp,35-44,not_inst,83.67579909,central,direct,0,34.0
154914,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,106500,3.625,0.332,3334.5,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1u,4740.0,crif,704,exp,>74,to_inst,42.94354839,south,direct,0,39.0
139774,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,176500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,188000.0,sb,ir,home,1u,2880.0,exp,705,cib,55-64,to_inst,93.88297872,south,direct,1,43.0
82657,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,256500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,5940.0,equi,608,exp,55-64,to_inst,75.11160714,north,direct,1,39.0
113201,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,306500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,1298000.0,sb,pr,home,1u,7200.0,crif,644,cib,45-54,not_inst,23.61325116,north,direct,1,32.0
167859,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,606500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,7200.0,equi,710,exp,25-34,not_inst,75.11160714,south,direct,1,39.0
53318,2019,cf,female,nopre,type1,p2,l1,nopc,nob/c,206500,4.625,0.5873,1563.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,ir,home,1u,6180.0,crif,699,cib,>74,not_inst,42.31557377,south,direct,0,44.0
168544,2019,ncf,joint,nopre,type1,p2,l1,nopc,nob/c,756500,3.99,0.4,9595.0,360.0,not_neg,not_int,not_lpsm,2608000.0,sb,pr,home,1u,14880.0,exp,613,exp,45-54,not_inst,29.00690184,north,direct,0,41.0
169065,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,496500,4.125,-0.2106,0.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1u,8640.0,crif,828,cib,55-64,not_inst,52.37341772,north,direct,0,20.0
69300,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,346500,3.625,0.1815,988.53,360.0,not_neg,int_only,not_lpsm,378000.0,sb,pr,home,1u,4260.0,cib,838,cib,45-54,not_inst,91.66666667,north,direct,0,49.0
70126,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,386500,3.99,0.2839,7680.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,6780.0,crif,837,exp,35-44,not_inst,79.20081967,north,direct,0,33.0
70895,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,626500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,1128000.0,sb,ir,home,1u,2340.0,exp,587,cib,45-54,not_inst,55.54078014,north,direct,1,52.0
127342,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.2653,0.0,324.0,neg_amm,not_int,not_lpsm,638000.0,sb,pr,home,1u,7500.0,exp,897,cib,35-44,not_inst,63.71473354,south,direct,0,28.0
78576,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,326500,3.375,0.4511,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,5880.0,crif,604,cib,55-64,not_inst,78.11004785,north,direct,0,56.0
126376,2019,ncf,male,nopre,type1,p4,l1,nopc,nob/c,856500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,17940.0,equi,798,exp,45-54,to_inst,75.11160714,north,direct,1,39.0
146411,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,486500,4.625,0.5269,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1u,8400.0,crif,562,cib,35-44,not_inst,78.72168285,north,direct,0,41.0
82391,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,3120.0,cib,833,cib,45-54,to_inst,94.47115385,central,direct,1,55.0
83000,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,166500,3.75,0.6379,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,5820.0,cib,516,cib,55-64,to_inst,88.56382979,north,direct,0,39.0
82468,2019,cf,joint,pre,type3,p4,l1,nopc,nob/c,136500,4.125,0.3716,0.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1u,5820.0,crif,692,exp,>74,to_inst,86.39240506,north,direct,0,39.0
111137,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,326500,5.75,1.2954,6070.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,6000.0,cib,700,cib,35-44,to_inst,78.11004785,north,direct,0,49.0
171799,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,206500,4.375,0.5249,0.0,180.0,not_neg,int_only,not_lpsm,1558000.0,sb,pr,home,1u,16500.0,cib,705,exp,55-64,to_inst,13.25417202,south,direct,0,6.0
114495,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,256500,3.625,-0.086,1606.2,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1u,7500.0,crif,549,exp,35-44,not_inst,73.70689655,north,direct,0,33.0
42078,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,326500,4.375,0.8731,3481.25,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1u,7440.0,exp,761,cib,45-54,to_inst,80.0245098,north,direct,0,44.0
77851,2019,cf,male,nopre,type1,p2,l1,opc,nob/c,156500,5.99,1.622,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,208000.0,sb,pr,home,1u,3720.0,cib,612,cib,65-74,to_inst,75.24038462,north,direct,0,35.0
74632,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,316500,4.75,0.3785,0.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1u,11040.0,exp,587,exp,25-34,not_inst,88.40782123,central,direct,0,35.0
140510,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,336500,3.625,0.007,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1u,6000.0,crif,531,cib,25-34,not_inst,73.47161572,south,direct,0,40.0
94402,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,256500,3.25,0.5162,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,5820.0,crif,839,cib,45-54,not_inst,95.70895522,south,direct,0,39.0
65096,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,556500,3.125,0.0288,275.0,180.0,not_neg,not_int,lpsm,1658000.0,sb,pr,home,1u,98220.0,crif,786,cib,45-54,not_inst,33.56453559,south,direct,0,8.0
59121,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,366500,3.875,0.5013,7792.2,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,5940.0,crif,559,exp,35-44,not_inst,72.14566929,south,direct,0,43.0
163348,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1u,2400.0,equi,573,exp,<25,to_inst,75.11160714,north,direct,1,39.0
142826,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,206500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,248000.0,sb,pr,home,1u,1260.0,cib,642,cib,45-54,to_inst,83.26612903,south,direct,1,49.0
95914,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,366500,3.5,-0.1919,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1u,3060.0,crif,677,cib,55-64,not_inst,50.34340659,north,direct,0,49.0
53692,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,306500,4.125,0.5393,2555.5550000000003,240.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,8100.0,cib,750,cib,35-44,to_inst,68.41517857,north,direct,0,33.0
75289,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,266500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1u,6840.0,cib,723,cib,55-64,to_inst,89.4295302,south,direct,1,37.0
97359,2019,cf,male,pre,type2,p1,l1,nopc,b/c,146500,4.49,1.7669,423.37,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1u,2640.0,exp,667,cib,25-34,to_inst,98.98648649,north,direct,0,61.0
82799,2019,cf,sex not available,pre,type1,p1,l1,nopc,nob/c,696500,3.625,-0.0143,7494.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1u,14640.0,crif,578,cib,45-54,to_inst,80.24193548,south,direct,0,25.0
68261,2019,cf,joint,nopre,type3,p3,l1,nopc,nob/c,216500,3.875,0.2084,3825.5,360.0,not_neg,int_only,not_lpsm,268000.0,sb,pr,home,1u,7920.0,crif,509,exp,35-44,to_inst,80.78358209,north,direct,0,54.0
55498,2019,cf,sex not available,nopre,type2,p3,l1,nopc,b/c,166500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,2940.0,equi,594,exp,>74,to_inst,75.11160714,south,direct,1,39.0
147518,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,578000.0,sb,pr,home,1u,4080.0,crif,764,cib,55-64,to_inst,42.64705882,south,direct,1,31.0
114033,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,146500,3.75,1.0327,3359.0,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,6780.0,cib,589,cib,35-44,to_inst,77.92553191,north,direct,0,30.0
68486,2019,ncf,male,nopre,type1,p4,l1,nopc,nob/c,746500,3.0,-0.522,0.0,360.0,not_neg,int_only,not_lpsm,1658000.0,sb,pr,home,1u,16320.0,crif,654,cib,35-44,to_inst,45.02412545,south,direct,0,31.0
57981,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,356500,3.375,0.3134,6272.35,240.0,not_neg,int_only,not_lpsm,548000.0,sb,pr,home,1u,3720.0,crif,864,cib,35-44,not_inst,65.05474453,south,direct,0,49.0
69345,2019,cf,male,nopre,type2,p1,l1,nopc,b/c,436500,3.49,0.7096,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,8880.0,exp,896,exp,25-34,not_inst,97.43303571,south,direct,0,58.0
146685,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,246500,4.5,0.143,4750.0,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1u,4680.0,crif,835,exp,>74,to_inst,80.03246753,north,direct,0,44.0
41143,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3858,2555.5550000000003,324.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4860.0,equi,766,exp,35-44,to_inst,75.11160714,north,direct,1,39.0
169819,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,246500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,6540.0,equi,842,exp,65-74,to_inst,75.11160714,central,direct,1,39.0
56512,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.875,0.1897,123.06,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1u,7980.0,cib,521,exp,45-54,not_inst,61.54458599,north,direct,0,31.0
67043,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.875,-0.1391,2784.8,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1u,10320.0,cib,584,exp,25-34,not_inst,58.92857143,south,direct,0,20.0
45920,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,6480.0,crif,774,exp,65-74,not_inst,63.26815642,south,direct,1,32.0
167878,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,376500,3.875,0.4084,8262.5,324.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1u,5640.0,cib,651,exp,45-54,to_inst,78.76569038,south,direct,0,44.0
78974,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,396500,4.99,0.9986,0.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1u,14100.0,crif,546,exp,25-34,not_inst,92.64018692,south,direct,0,44.0
56193,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,246500,4.25,0.1981,6729.25,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,6720.0,cib,699,cib,55-64,to_inst,55.02232143,south,direct,0,20.0
49057,2019,cf,sex not available,pre,type1,p3,l1,nopc,nob/c,296500,3.99,1.0901,6603.27,240.0,not_neg,not_int,not_lpsm,558000.0,sb,ir,home,1u,8880.0,cib,508,exp,45-54,to_inst,53.13620072,south,direct,0,45.0
80776,2019,cf,joint,nopre,type2,p3,l2,nopc,b/c,596500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,not_int,not_lpsm,798000.0,sb,pr,home,1u,6840.0,exp,621,exp,45-54,to_inst,74.74937343,north,direct,1,39.0
46590,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,466500,3.25,0.4475,15687.5,240.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1u,10020.0,crif,720,cib,35-44,to_inst,70.89665653,south,direct,0,28.0
84786,2019,cf,sex not available,nopre,type2,p4,l2,nopc,b/c,656500,3.99,0.6065,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1u,5820.0,cib,854,exp,35-44,not_inst,85.48177083,south,direct,0,39.0
122546,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,246500,4.375,0.685,3666.65,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1u,4260.0,crif,693,cib,45-54,to_inst,51.56903766,north,direct,0,32.0
162632,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,706500,3.99,0.6773,8748.65,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1u,10800.0,crif,794,exp,25-34,not_inst,94.45187166,north,direct,0,39.0
146661,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,126500,4.375,0.9255,3591.41,360.0,not_neg,not_int,not_lpsm,168000.0,sb,ir,home,1u,5100.0,crif,526,cib,35-44,to_inst,75.29761905,south,direct,0,20.0
113832,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,156500,3.75,0.2616,4755.88,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,3420.0,crif,691,cib,65-74,to_inst,71.78899083,north,direct,0,37.0
139120,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,596500,3.99,0.4045,553.75,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1u,8400.0,exp,643,cib,35-44,not_inst,89.29640719,north,direct,0,49.0
78491,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,216500,3.25,0.3861,6184.24,240.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1u,4620.0,exp,573,cib,35-44,to_inst,54.39698492,north,direct,0,38.0
30063,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,686500,3.625,0.1882,6688.89,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1u,7140.0,exp,805,cib,45-54,not_inst,75.60572687,north,direct,0,49.0
44606,2019,cf,female,nopre,type3,p3,l1,nopc,nob/c,176500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,1920.0,equi,806,exp,65-74,to_inst,75.11160714,south,direct,1,39.0
150877,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,566500,3.99,0.4408,5193.8,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1u,10200.0,exp,780,cib,55-64,to_inst,88.79310345,south,direct,0,33.0
86191,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,256500,3.25,-0.5323,1125.86,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1u,5820.0,exp,881,cib,65-74,to_inst,99.41860465,north,direct,0,39.0
144033,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3858,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,318000.0,sb,pr,home,1u,3900.0,cib,870,cib,35-44,not_inst,80.66037736,north,direct,1,27.0
34827,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,216500,4.875,0.282,1150.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1u,4740.0,cib,743,cib,45-54,to_inst,94.95614035,north,direct,0,48.0
152221,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.4499,5067.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1u,4680.0,exp,877,cib,55-64,to_inst,79.45402299,north,direct,0,20.0
147910,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,146500,4.25,0.7654,3625.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,2400.0,cib,863,cib,65-74,to_inst,67.20183486,south,direct,0,37.0
116078,2019,ncf,male,nopre,type1,p1,l1,nopc,nob/c,546500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,8640.0,equi,857,exp,65-74,to_inst,75.11160714,north,direct,1,39.0
129197,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,156500,4.25,0.4894,4050.14,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,2520.0,crif,563,exp,45-54,to_inst,75.24038462,south,direct,0,24.0
96174,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,506500,4.25,0.5502,4555.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1u,9660.0,crif,614,exp,35-44,to_inst,69.57417582,south,direct,0,27.0
154814,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,276500,4.375,1.502,4352.75,180.0,not_neg,not_int,not_lpsm,878000.0,sb,ir,home,1u,3300.0,crif,794,cib,45-54,to_inst,31.49202733,south,direct,0,5.0
84101,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,176500,4.75,0.6076,3570.69,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1u,2280.0,exp,883,cib,55-64,to_inst,80.96330275,central,direct,0,44.0
115511,2019,cf,joint,nopre,type2,p1,l2,nopc,b/c,336500,3.99,0.967,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1u,5640.0,crif,570,exp,35-44,not_inst,96.6954023,north,direct,0,43.0
76903,2019,ncf,joint,nopre,type1,p3,l2,opc,nob/c,346500,4.5,0.222,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,858000.0,sb,pr,home,1u,6840.0,cib,669,exp,65-74,to_inst,40.38461538,north,direct,0,49.0
63023,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,466500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1u,4080.0,cib,853,cib,65-74,to_inst,82.13028169,south,direct,1,55.0
35128,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.625,0.3711,1490.85,120.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,7860.0,crif,866,exp,55-64,not_inst,67.01183432,north,direct,0,44.0
52279,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,176500,3.5,0.5177,1965.82,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,2280.0,crif,553,cib,35-44,to_inst,80.96330275,central,direct,0,53.0
52124,2019,cf,sex not available,nopre,type3,p4,l1,nopc,nob/c,396500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,5820.0,equi,546,exp,65-74,to_inst,75.11160714,south,direct,1,39.0
58630,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,456500,3.625,-0.1074,1432.5,360.0,not_neg,int_only,not_lpsm,1178000.0,sb,pr,home,1u,8580.0,cib,552,cib,55-64,to_inst,38.75212224,south,direct,0,28.0
108770,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,426500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3600.0,equi,688,exp,65-74,to_inst,75.11160714,north,direct,1,39.0
48596,2019,cf,joint,nopre,type2,p3,l1,nopc,b/c,396500,3.75,0.3345,9877.63,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1u,10980.0,cib,596,exp,35-44,to_inst,84.72222222,north,direct,0,20.0
98002,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,616500,3.99,0.5699,1873.15,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1u,10320.0,exp,603,cib,35-44,not_inst,95.13888889,north,direct,0,43.0
34629,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.456,4837.5,324.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1u,7620.0,cib,597,exp,55-64,to_inst,62.95731707,north,direct,0,22.0
168236,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,406500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,7320.0,equi,542,exp,65-74,to_inst,75.11160714,south,direct,1,39.0
135754,2019,cf,sex not available,nopre,type3,p4,l1,nopc,nob/c,306500,2.75,-0.9042,3684.21,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1u,5820.0,cib,602,cib,65-74,to_inst,81.08465608,south,direct,0,39.0
41319,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.1056,5747.8,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1u,3600.0,crif,701,exp,>74,to_inst,47.14611872,south,direct,0,41.0
63558,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,416500,4.375,0.264,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1u,7020.0,exp,504,exp,25-34,not_inst,74.64157706,south,direct,0,30.0
171952,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1u,3720.0,exp,557,cib,25-34,to_inst,56.11413043,south,direct,1,49.0
55937,2019,ncf,female,nopre,type1,p4,l1,nopc,nob/c,1436500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,75420.0,equi,861,exp,45-54,not_inst,75.11160714,north,direct,1,39.0
102031,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.75,0.6669,10331.56,240.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1u,16140.0,exp,528,exp,55-64,to_inst,68.66729679,south,direct,0,42.0
125899,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,286500,3.5,0.3672,9068.25,300.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,4920.0,exp,661,exp,35-44,to_inst,84.76331361,south,direct,0,23.0
135925,2019,cf,joint,nopre,type1,p3,l2,opc,nob/c,76500,6.24,1.202,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,488000.0,sb,pr,home,1u,8640.0,exp,580,exp,55-64,to_inst,15.67622951,central,direct,0,25.0
47812,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,506500,3.75,0.057,6853.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1u,6720.0,cib,534,exp,35-44,not_inst,76.97568389,south,direct,0,46.0
102572,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,156500,4.99,0.5972,2216.55,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1u,5640.0,cib,882,exp,35-44,to_inst,93.1547619,north,direct,0,37.0
150022,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,106500,3.99,0.9437,2720.09,180.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1u,4260.0,exp,681,exp,65-74,to_inst,83.203125,north,direct,0,28.0
121128,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,336500,4.375,0.0847,6100.0,360.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1u,5580.0,crif,540,cib,45-54,to_inst,63.73106061,north,direct,0,39.0
78617,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,226500,4.125,0.9149,4906.25,240.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1u,5280.0,crif,514,cib,25-34,to_inst,87.79069767,north,direct,0,45.0
97980,2019,cf,female,nopre,type2,p4,l1,nopc,b/c,416500,3.375,0.3992,0.0,360.0,not_neg,int_only,not_lpsm,488000.0,sb,pr,home,1u,5820.0,cib,559,cib,55-64,not_inst,85.34836066,south,direct,0,59.0
145230,2019,cf,joint,nopre,type3,p3,l1,nopc,nob/c,276500,3.5,-0.0381,8316.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,4740.0,exp,696,exp,65-74,to_inst,89.77272727,north,direct,0,38.0
158228,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,436500,4.375,-0.103,0.0,360.0,not_neg,not_int,not_lpsm,2418000.0,sb,pr,home,1u,12240.0,crif,876,exp,65-74,not_inst,18.05210918,north,direct,0,34.0
48011,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,348000.0,sb,ir,home,1u,10380.0,cib,859,exp,65-74,to_inst,79.45402299,south,direct,1,49.0
